runtype,series_X,series_Y,rank,entry_scale,exit_scale,train_start,train_end,test_start,test_end,par_rownumber,returns,volatility,sharpe,sortino
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,829,1.03592538834,88.2290305918,0.10238846278,0.118741885757
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,829,-3.72958993912,178.621218135,-0.0736599316191,-0.231847357105
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,830,5.03333806992,186.532685547,0.152151152796,0.161582479461
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,830,1.15439081192,55.6755171102,-0.00820058920537,-0.0146015369075
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,831,3.38815498352,124.290813039,0.147681892744,0.155553509438
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,831,-2.39891552925,113.81279399,-0.034829465689,-0.109823269068
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,832,1.09295630455,73.6526278697,-0.0810463957192,-0.113519401776
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,832,-0.950055025518,38.0549555708,0.0235658265496,0.0327795112191
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,833,3.62271690369,202.162152809,0.157123081073,0.168127867869
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,833,-2.91765868664,93.2196758392,0.0956080971926,0.101017995876
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,834,4.20973157883,175.03699246,0.0890657716146,0.100512513609
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,834,0.0,0.0,nan,nan
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,835,4.76054382324,128.713756828,0.217065052602,0.229801480254
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,835,4.36015081406,155.790006294,-0.0811063545292,-0.774987411699
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,836,3.15985393524,108.001925205,0.134517398881,0.14552045184
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,836,-5.26372480392,242.634742272,0.130124678267,0.142514192985
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,837,1.4801902771,84.7811164201,0.114240794908,0.131849080171
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,837,-0.200096905231,32.3073648214,0.0408152046298,0.0557682304911
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,838,2.79436850548,93.9206628121,0.134714346129,0.144155229664
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,838,-0.0554013252258,111.413423956,0.155168182868,0.159068782669
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,839,2.36806941032,84.3837592178,0.163221845452,0.187501041799
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,839,0.0,0.0,nan,nan
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,840,1.99096488953,57.7731376656,0.124538776972,0.143867796344
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,840,-7.93181037903,285.172166823,-0.121574894636,-0.741966751507
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,841,4.73989677429,145.148002136,0.119612276601,0.122478700667
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,841,-0.415026187897,68.2490426898,0.0725294264074,0.0738118035172
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,842,0.728704571724,67.2072977195,-0.157281675158,-0.622522253329
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,842,-2.1106659174,150.853357229,-0.144150705753,-0.576781612082
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,843,1.97927713394,89.3580641366,0.13098104006,0.13772872924
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,843,0.732704520226,51.0195294461,0.0394013345915,0.0497939221212
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,844,1.03592538834,88.2290305918,0.10238846278,0.118741885757
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,844,-3.72958993912,178.621218135,-0.0736599316191,-0.231847357105
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,845,4.4187335968,164.56553162,0.136406269837,0.144021077861
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,845,0.798056125641,46.0484984173,-0.0115476523809,-0.0206446872022
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,846,2.80652403831,102.959292949,0.137122892649,0.145339405397
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,846,-2.39891552925,113.81279399,-0.034829465689,-0.109823269068
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,847,0.995468139648,72.6510423421,-0.131754028509,-0.250444720981
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,847,-2.21677911282,71.081414657,0.0512263018291,0.0591958552422
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,848,3.20917034149,185.583268225,0.147206251075,0.157986021723
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,848,-2.91765868664,93.2196758392,0.0956080971926,0.101017995876
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,849,3.51935720444,153.812643732,0.0861580422163,0.0972479158897
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,849,0.0,0.0,nan,nan
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,850,4.41508769989,117.389930507,0.208506560626,0.220040151487
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,850,2.81344485283,109.399924542,0.00435613651994,0.00644688288746
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,851,3.02363586426,103.098207199,0.108726907831,0.110545535163
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,851,-5.26372480392,242.634742272,0.130124678267,0.142514192985
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,852,0.680206418037,50.6552627984,0.0916136347933,0.107498061718
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,852,-0.200096905231,32.3073648214,0.0408152046298,0.0557682304911
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,853,2.23978185654,81.9068847228,0.129373568785,0.13826043906
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,853,-0.0554013252258,111.413423956,0.155168182868,0.159068782669
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,854,1.80459189415,67.0471389374,-0.0567001066411,-0.213007270179
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,0.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,854,0.0,0.0,nan,nan
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,855,1.43368315697,47.0269673016,0.112671224281,0.130373726941
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,855,-7.93181037903,285.172166823,-0.121574894636,-0.741966751507
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,856,3.95026350021,131.235355002,0.103232664929,0.103948629589
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,856,0.350955843925,73.9401171269,0.109483516953,0.109357280258
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,857,0.441598773003,59.5241229056,-0.159457331941,-0.633400086787
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,857,-2.62339127064,161.035320532,0.117723327111,0.120042963566
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,858,1.97927713394,89.3580641366,0.13098104006,0.13772872924
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,858,0.699912667274,51.0010125322,0.0392455493959,0.0495970468925
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,859,0.665025830269,76.120355348,0.0891236370897,0.104507161215
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,859,-3.72958993912,178.621218135,-0.0736599316191,-0.231847357105
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,860,2.58402729034,91.2902692711,0.118398382983,0.125474271465
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,860,0.553248286247,38.7981025153,-0.0135057831997,-0.0241603779046
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,861,2.45721149445,88.5001009905,0.129927182503,0.13842171637
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,861,-2.39891552925,113.81279399,-0.034829465689,-0.109823269068
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,862,0.995468139648,72.6510423421,-0.131754028509,-0.250444720981
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,862,-0.969066035002,76.0978829346,0.0512037292443,0.0701065772624
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,863,2.28279876709,151.983676155,0.123625211796,0.133600045097
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,863,-2.91765868664,93.2196758392,0.0956080971926,0.101017995876
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,864,3.20654678345,141.139388223,0.0856483854393,0.0966286476785
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,864,0.0,0.0,nan,nan
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,865,4.92830038071,131.096337662,0.222601339198,0.234253423925
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,865,2.58154439926,108.183216152,0.00332757436948,0.00492527777055
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,866,2.56611657143,101.867441746,0.105658557986,0.107375185201
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,866,-5.26372480392,242.634742272,0.130124678267,0.142514192985
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,867,0.576164841652,46.1712969723,0.0877931889311,0.103161160268
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,867,-0.200096905231,32.3073648214,0.0408152046298,0.0557682304911
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,868,2.53447270393,90.5421507507,0.151128136134,0.15794145767
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,868,-0.0554013252258,111.413423956,0.155168182868,0.159068782669
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,869,1.61047434807,61.8704986903,0.132900794414,0.135317500394
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,869,0.0,0.0,nan,nan
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,870,1.58599019051,54.0371643598,0.115065234975,0.131773616219
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,870,-7.93181037903,285.172166823,-0.121574894636,-0.741966751507
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,871,3.0496468544,117.798887081,-0.0853450130731,-1.12024732432
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,871,0.350955843925,73.9401171269,0.109483516953,0.109357280258
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,872,0.203218340874,51.8984985309,-0.105355258932,-0.378672448144
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,872,-0.0196844339371,55.7626605749,0.100132653662,0.100221858491
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,873,2.41353750229,105.756132744,0.12744488348,0.133899741841
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,873,1.67248940468,48.6480403878,0.124918634918,0.148024101287
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,874,1.1783015728,97.9137075525,0.106772462308,0.122456259619
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,874,-3.72958993912,178.621218135,-0.0736599316191,-0.231847357105
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,875,2.36504554749,81.895682342,0.115697100065,0.122647477456
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,875,0.553248286247,38.7981025153,-0.0135057831997,-0.0241603779046
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,876,1.47835922241,54.9717218288,0.107081859239,0.116333886152
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,876,-2.39891552925,113.81279399,-0.034829465689,-0.109823269068
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,877,0.681597709656,71.4263978371,0.0919343814683,0.09243189558
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,877,0.253782510757,61.0812032643,0.0782214294946,0.0999357485191
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,878,2.93058013916,141.597068766,0.13495608381,0.14327889441
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,878,-2.91765868664,93.2196758392,0.0956080971926,0.101017995876
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,879,1.49782133102,87.617623512,0.0910506056732,0.0980835519571
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,879,0.0,0.0,nan,nan
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,880,4.92390680313,135.134930145,0.231788445623,0.23723408489
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,880,2.06225824356,70.0245671546,0.113822669419,0.118858069722
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,881,3.51613807678,132.943371081,0.209126366499,0.210391134338
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,881,-5.26372480392,242.634742272,0.130124678267,0.142514192985
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,882,0.532912015915,44.179893982,0.0862552298008,0.10142156025
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,882,-0.200096905231,32.3073648214,0.0408152046298,0.0557682304911
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,883,1.10836839676,50.5769902239,-0.0493682864008,-0.101399761353
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,883,-0.0554013252258,111.413423956,0.155168182868,0.159068782669
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,884,1.26853966713,53.5522007352,0.101004482931,0.101480865282
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,1.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,884,0.0,0.0,nan,nan
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,2.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,885,1.36644983292,45.5259124758,0.109604808296,0.125398882857
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,2.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,885,-7.93181037903,285.172166823,-0.121574894636,-0.741966751507
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,2.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,886,2.60538387299,108.063196221,-0.0689071182784,-0.187559686316
test,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,2.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,886,2.62329554558,121.760356905,0.137242547852,0.154172812556
train,International_Business_Machines_Corporation,The_CocaCola_Company,3,2.0,2.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,887,-0.987998989411,63.1113974114,-0.0688797959337,-0.139346770933
