,runtype,series_X,series_Y,rank,entry_scale,exit_scale,train_start,train_end,test_start,test_end,returns,volatility,sharpe,sortino
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,6840.696289,4355.766399,-0.087483244,-45.32757486
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,9375.430664,4921.043935,0.089141442,0.089140409
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,1905.639404,678.4308615,0.088362582,0.088357635
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,741.8702393,530.0978328,0.091700924,0.09167364
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,1200.549683,431.5536438,0.036464906,0.048395734
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,1.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-308.2937317,166.2159309,-0.090069046,-3.132673372
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,8575.405273,5408.31902,-0.087688104,-78.88131759
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,7937.37207,4274.76187,0.087378033,0.087391713
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,1622.752319,639.6183074,0.08820099,0.088197205
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,745.62323,537.6652053,0.09042045,0.090402626
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,1133.256714,393.5228827,0.054309553,0.069184072
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2,2,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-334.9588928,161.1525735,-0.095849837,-3.315497866
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,7141.049805,4619.618034,-0.087523852,-54.93126334
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,7007.643066,3799.20049,0.088241485,0.088245591
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,2293.473633,805.0648931,0.088398926,0.088393656
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,1139.739746,727.1029313,0.096630453,0.096555819
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,638.7573242,240.6670098,-0.08770323,-2.106221104
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,84.83521271,296.1335786,-0.091469906,-3.442474312
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,6055.674805,4219.478744,-0.087521029,-53.12440609
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,7007.643066,3799.20049,0.088241485,0.088245591
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,2594.975342,949.9746421,0.088422017,0.088416544
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,965.3792114,665.8012636,0.096472883,0.096400416
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,638.7573242,240.6670098,-0.08770323,-2.106221104
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,0.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-24.27761078,255.1095592,-0.092147858,-3.584634794
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,4891.47998,3779.936657,-0.08752859,-53.10742138
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,5964.990234,3625.87617,0.088206099,0.088210459
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,2889.303955,1075.74151,0.0884393,0.088433677
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,666.4434814,569.5201109,0.096047903,0.095980789
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,557.9365234,208.675343,-0.086643579,-1.589586783
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-122.6062088,222.0677129,-0.096959762,-3.675539037
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,3880.665527,3171.795962,-0.087402177,-31.482518
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,8070.565918,4420.657029,0.034084121,0.038831945
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,2142.452393,778.7993933,0.088337825,0.088333013
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,666.4434814,569.5201109,0.096047903,0.095980789
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,557.9365234,208.675343,-0.086643579,-1.589586783
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,1.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-273.9595947,176.0558987,-0.089430048,-4.198459956
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,4185.866211,3613.753296,-0.087376982,-25.60192981
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,6632.507813,3771.562508,0.087130886,0.087149431
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,1962.102417,772.5135108,0.08821976,0.088215793
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,666.4434814,569.5201109,0.096047903,0.095980789
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,837.472229,259.8396199,-0.088724106,-2.660940266
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-282.7933655,175.2314575,-0.089801187,-4.349083531
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,5029.489258,3710.661645,-0.087132858,-14.08953423
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,6482.603027,3706.68562,0.091270367,0.091245346
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,1687.417114,662.8867655,0.088172522,0.088168925
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,400.343689,495.6680108,0.098930875,0.098836238
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,804.757019,248.530776,-0.088671889,-2.583716664
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,2.5,2.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-483.7356567,151.5116383,-0.085970092,-0.548653795
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,2532.630371,3163.650972,0.089291761,0.089279669
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,9559.5,4645.794324,-0.084331356,-1.738126803
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,791.0600586,350.036019,-0.112678751,-1.534105412
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,103.9047394,425.5828438,-0.036333656,-0.054760416
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,762.9376831,228.4492187,-0.089084333,-2.859141235
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-591.0719604,138.3602939,-0.083785088,-0.75687575
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,2532.630371,3163.650972,0.089291761,0.089279669
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,9559.5,4645.794324,-0.084331356,-1.738126803
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,718.6384888,328.6173129,-0.113518256,-1.574593953
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,103.9047394,425.5828438,-0.036333656,-0.054760416
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,762.9376831,228.4492187,-0.089084333,-2.859141235
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,0.5,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-591.0719604,138.3602939,-0.083785088,-0.75687575
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,1368.435547,2691.785771,0.089268671,0.089256766
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,9559.5,4645.794324,-0.084331356,-1.738126803
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,1105.85022,507.2323858,-0.115192127,-1.889263962
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,-195.0310211,332.8268827,-0.135387525,-0.314645831
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,12/29/2009 0:00,6/29/2010 0:00,6/29/2010 0:00,12/28/2010 0:00,nan,nan,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,682.1169434,196.6924891,-0.089564722,-2.973737492
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1,6/29/2010 0:00,12/28/2010 0:00,12/28/2010 0:00,6/28/2011 0:00,-591.0719604,138.3602939,-0.083785088,-0.75687575
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,4264.469727,3103.735303,0.089318263,0.089305936
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1.5,1/1/2008 0:00,7/1/2008 0:00,7/1/2008 0:00,12/30/2008 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,11773.62598,5628.317921,-0.082752038,-1.717414139
0,test,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1.5,7/1/2008 0:00,12/30/2008 0:00,12/30/2008 0:00,6/30/2009 0:00,0,0,nan,nan
0,train,Eurasian_Natural_Resources_Corp_Plc,The_Royal_Bank_of_Scotland_Group_plc,2,3,1.5,12/30/2008 0:00,6/30/2009 0:00,6/30/2009 0:00,12/29/2009 0:00,1105.85022,507.2323858,-0.115192127,-1.889263962
